# Samsung SM-S928B (e3q) ZZHL vendor-DLKM KMI CRC compatibility baseline
# Firmware: S928BXXU6ZZHL; stock kernel: 6.1.162-android14-11-34343818-abS928BXXU6ZZHL
# Extracted from supplied vendor_dlkm.new.dat (SHA-256 65840e49d5980d21dcb0db4732e1acc10116fd2169e98e79927c7f5ded19f7b2).
# All 2469 retained DZH2 strict symbols have identical ZZHL CRCs; seven
# DZH2-only imports are absent. ZZHL has 1642 additional
# vendor-internal imports outside this kernel-facing strict set.
# ZZHL vendor_boot validation: 411 modules, 2139 strict baseline-overlap symbols.
# Scope: all retained kernel-facing ZZHL vendor-DLKM imports in the proven strict set.
# Device audit: 0 internal CRC conflicts across 351 vendor_dlkm modules.
# 1675 exact CRCs; 794 known Samsung/GKI CRC differences require the audited strict repair.
# symbol	device_crc	validated_build_crc	modules
kthread_should_stop	0xb3f7646e	0xb3f7646e	adsp_sleepmon;camera;cdsprm;ipclite_test;msm_drm;msm_kgsl;msm_performance;qca_cld3_kiwi_v2;qseecom_dlkm;smcinvoke_dlkm;usb_notify_layer
kthread_stop	0x4fa9ae5c	0x83584d2a	camera;cdsprm;ipclite_test;mem_hooks;msm_drm;msm_eva;msm_kgsl;qca_cld3_kiwi_v2;qcom_glink;qseecom_dlkm;sec_vibrator_inputff_module;smcinvoke_dlkm;wcd_usbss_i2c
kthread_unpark	0xbb1ba9c7	0x77ea4ab1	msm_drm
kthread_worker_fn	0x955b0e2e	0x955b0e2e	msm_drm;qcom_glink;sec_vibrator_inputff_module
ktime_get	0xb43f9365	0xb43f9365	at803x;bwmon;bwprof;camera;cpufreq_limit;drm_display_helper;fingerprint;leds_qpnp_vibrator_ldo;llcc_qcom;mac80211;memlat;msm_drm;msm_hw_fence;msm_kgsl;msm_mmrm;msm_performance;msm_video;pci_msm_drv;phy_msm_snps_eusb2;phy_qcom_ufs_qmp_v4;pm8941_pwrkey;qca_cld3_kiwi_v2;qcom_iommu_debug;qcom_lpm;qcom_q6v5_pas;qcom_spmi_wled;qpnp_lcdb_regulator;sdhci_msm_sec;sec_common_fn;smsc;snd_soc_cirrus_amp;snd_soc_cs35l45_i2c;snd_usb_audio_qmi;wez02
ktime_get_coarse_with_offset	0xbcc15e75	0xbcc15e75	cfg80211;rmnet_aps
ktime_get_mono_fast_ns	0x6ebe366f	0x6ebe366f	bam_dma;cl_dsp_debugfs;cnss2;dwc3_msm;i2c_msm_geni;i3c_master_msm_geni;input_cs40l26_i2c;lpass_cdc_dlkm;lpass_cdc_rx_macro_dlkm;lpass_cdc_va_macro_dlkm;lpass_cdc_wsa2_macro_dlkm;lpass_cdc_wsa_macro_dlkm;msm_geni_serial;pinctrl_lpi_dlkm;qca_cld3_kiwi_v2;sdhci_msm_sec;slim_qcom_ngd_ctrl;slimbus;snd_soc_cirrus_amp;snd_soc_cs35l43_i2c;spi_msm_geni;stm_core;swr_ctrl_dlkm;wcd_usbss_i2c
ktime_get_raw	0x9714e0bb	0x9714e0bb	msm_kgsl
ktime_get_real_seconds	0x953e1b9e	0x953e1b9e	msm_kgsl
ktime_get_real_ts64	0x9ec6ca96	0x9ec6ca96	adsp_factory_module;camera;frpc_adsprpc;kperfmon;msm_drm;msm_kgsl;nfc_nxp_sec;qca_cld3_kiwi_v2;rmnet_core;rmnet_shs;sec_battery;sec_common_fn;sec_pon_alarm;stm_ts_spi;synaptics_ts_spi;synx_driver;usb_notify_layer;usb_typec_manager;uwb;wez02
ktime_get_seconds	0xa9320d27	0xa9320d27	mac80211
ktime_get_with_offset	0xc4f0da12	0xc4f0da12	adsp_sleepmon;blk_sec_stats;camera;input_cs40l26_i2c;mac80211;max77705_fuelgauge;max77775_fuelgauge;nu1668_charger;qca_cld3_kiwi_v2;qcom_stats;rmnet_aps;rmnet_shs;sec_battery;sys_pm_vx;usb_f_ss_mon_gadget
kvfree	0x7aa1756e	0x7aa1756e	camera;cl_dsp;glink_pkt;ipam;mac80211;msm_drm;msm_kgsl;sec_qc_user_reset
kvfree_call_rcu	0xbaf22757	0xbaf22757	cfg80211;mac80211;rmnet_aps;rmnet_wlan
kvmalloc_node	0x599fb41c	0x599fb41c	camera;cl_dsp;mac80211;msm_drm;msm_kgsl;sec_qc_user_reset
led_classdev_register_ext	0x41bc5097	0x41bc5097	leds_s2mpb02
led_classdev_unregister	0xb650ed0b	0xb650ed0b	leds_s2mpb02
led_trigger_event	0xe51c410d	0xe51c410d	camera
led_trigger_register_simple	0x0eb17eed	0x0eb17eed	camera
led_trigger_unregister_simple	0x67be3e5e	0x67be3e5e	camera
list_sort	0xe091c977	0xe091c977	camera;msm_drm;rmnet_aps;rmnet_shs
llist_add_batch	0xc7a1840e	0xc7a1840e	msm_kgsl;qcrypto_msm_dlkm
llist_reverse_order	0x0ddb1cd7	0x0ddb1cd7	msm_kgsl
log_post_read_mmio	0x0c1a5ee3	0x0c1a5ee3	bam_dma;boot_stats;bwmon;bwprof;camera;cnss2;coresight;coresight_cti;coresight_funnel;coresight_replicator;coresight_tmc;coresight_tpda;coresight_trace_noc;cpufreq_stats_scmi_v2;dwc3_msm;eud;gsim;i2c_msm_geni;i3c_master_msm_geni;ipam;llcc_qcom;lpass_cdc_dlkm;lpass_cdc_wsa2_macro_dlkm;lpass_cdc_wsa_macro_dlkm;msm_drm;msm_eva;msm_gpi;msm_hw_fence;msm_kgsl;msm_lmh_dcvs;msm_show_resume_irq;msm_video;pci_msm_drv;phy_msm_snps_eusb2;phy_msm_ssusb_qmp;phy_qcom_emu;phy_qcom_ufs_qmp_v4;pinctrl_lpi_dlkm;qca_cld3_kiwi_v2;qce50_dlkm;qcom_cpufreq_hw_debug;qcom_cpuss_sleep_stats;qcom_q6v5_pas;qcom_spss;qcom_stats;qrng_dlkm;sdhci_msm_sec;slim_qcom_ngd_ctrl;smp2p;snd_usb_audio_qmi;spcom;spi_msm_geni;spmi_pmic_arb_debug;sps_drv;spss_utils;swr_ctrl_dlkm;sys_pm_vx;tz_log_dlkm;ubwcp;wcd_core_dlkm
log_post_write_mmio	0xfa4d3c24	0xfa4d3c24	bam_dma;bwmon;bwprof;camera;cnss2;coresight;coresight_cti;coresight_funnel;coresight_hwevent;coresight_replicator;coresight_tmc;coresight_trace_noc;dwc3_msm;eud;gsim;i2c_msm_geni;i3c_master_msm_geni;ipam;lpass_cdc_dlkm;lpass_cdc_wsa2_macro_dlkm;lpass_cdc_wsa_macro_dlkm;mhi;msm_drm;msm_eva;msm_gpi;msm_hw_fence;msm_kgsl;msm_lmh_dcvs;msm_show_resume_irq;msm_video;pci_msm_drv;pcie_pdc;phy_msm_snps_eusb2;phy_msm_ssusb_qmp;phy_qcom_emu;phy_qcom_ufs_qmp_v4;pinctrl_lpi_dlkm;qca_cld3_kiwi_v2;qce50_dlkm;qcom_glink_spss;qcom_pil_info;qcom_q6v5_pas;qrng_dlkm;sdhci_msm_sec;slim_qcom_ngd_ctrl;smp2p;snd_usb_audio_qmi;spcom;spi_msm_geni;spmi_pmic_arb_debug;sps_drv;spss_utils;swr_ctrl_dlkm;ubwcp;wcd9xxx_dlkm;wcd_core_dlkm
log_read_mmio	0x6b722180	0x6b722180	bam_dma;boot_stats;bwmon;bwprof;camera;cnss2;coresight;coresight_cti;coresight_funnel;coresight_replicator;coresight_tmc;coresight_tpda;coresight_trace_noc;cpufreq_stats_scmi_v2;dwc3_msm;eud;gsim;i2c_msm_geni;i3c_master_msm_geni;ipam;llcc_qcom;lpass_cdc_dlkm;lpass_cdc_wsa2_macro_dlkm;lpass_cdc_wsa_macro_dlkm;msm_drm;msm_eva;msm_gpi;msm_hw_fence;msm_kgsl;msm_lmh_dcvs;msm_show_resume_irq;msm_video;pci_msm_drv;phy_msm_snps_eusb2;phy_msm_ssusb_qmp;phy_qcom_emu;phy_qcom_ufs_qmp_v4;pinctrl_lpi_dlkm;qca_cld3_kiwi_v2;qce50_dlkm;qcom_cpufreq_hw_debug;qcom_cpuss_sleep_stats;qcom_q6v5_pas;qcom_spss;qcom_stats;qrng_dlkm;sdhci_msm_sec;slim_qcom_ngd_ctrl;smp2p;snd_usb_audio_qmi;spcom;spi_msm_geni;spmi_pmic_arb_debug;sps_drv;spss_utils;swr_ctrl_dlkm;sys_pm_vx;tz_log_dlkm;ubwcp;wcd_core_dlkm
log_write_mmio	0xc905402b	0xc905402b	bam_dma;bwmon;bwprof;camera;cnss2;coresight;coresight_cti;coresight_funnel;coresight_hwevent;coresight_replicator;coresight_tmc;coresight_trace_noc;dwc3_msm;eud;gsim;i2c_msm_geni;i3c_master_msm_geni;ipam;lpass_cdc_dlkm;lpass_cdc_wsa2_macro_dlkm;lpass_cdc_wsa_macro_dlkm;mhi;msm_drm;msm_eva;msm_gpi;msm_hw_fence;msm_kgsl;msm_lmh_dcvs;msm_show_resume_irq;msm_video;pci_msm_drv;pcie_pdc;phy_msm_snps_eusb2;phy_msm_ssusb_qmp;phy_qcom_emu;phy_qcom_ufs_qmp_v4;pinctrl_lpi_dlkm;qca_cld3_kiwi_v2;qce50_dlkm;qcom_glink_spss;qcom_pil_info;qcom_q6v5_pas;qrng_dlkm;sdhci_msm_sec;slim_qcom_ngd_ctrl;smp2p;snd_usb_audio_qmi;spcom;spi_msm_geni;spmi_pmic_arb_debug;sps_drv;spss_utils;swr_ctrl_dlkm;ubwcp;wcd9xxx_dlkm;wcd_core_dlkm
mac_pton	0x652032cb	0x652032cb	qca_cld3_kiwi_v2
match_string	0x81188c30	0x81188c30	dwc3_msm
mbox_client_txdone	0x02754ce4	0x02754ce4	ipclite;qcom_glink;qcom_smd;smp2p
mbox_free_channel	0x0e412be4	0x0e412be4	cnss2;cpucp_log;ipam;msm_kgsl;qcom_glink;qcom_smd;smp2p
mbox_request_channel	0x09f73d51	0x09f73d51	btpower;cnss2;cpucp_log;ipam;ipclite;msm_kgsl;qcom_glink;qcom_smd;smp2p
mbox_send_message	0xe45e4550	0xe45e4550	btpower;cnss2;ipam;ipclite;msm_kgsl;qcom_glink;qcom_smd;smp2p
mdio_device_reset	0x4e1d8d04	0x4e1d8d04	at803x
mdiobus_alloc_size	0xa8c549aa	0xcf00b070	smsc95xx
mdiobus_free	0x3f19d564	0x9355cb44	smsc95xx
mdiobus_read	0x9b2615a6	0xf981b745	at803x;smsc
mdiobus_unregister	0x89879ae8	0x25cb84c8	smsc95xx
mdiobus_write	0x95306f07	0x94e8f42f	at803x;smsc
media_device_cleanup	0x8ea982ec	0x8ea982ec	camera;msm_video
media_device_init	0x9a4b2751	0x9a4b2751	camera;msm_video
media_device_unregister	0x37bdb389	0x37bdb389	camera;msm_video
media_entity_pads_init	0xd2c7eba4	0xd2c7eba4	camera
mem_section	0xa3521253	0xa3521253	qcom_iommu_debug
memblock_free	0xa6ecab47	0xa6ecab47	msm_drm;sec_rdx_bootdev
memchr	0xa07a37f0	0xa07a37f0	msm_eva;msm_video
memchr_inv	0x8df92f66	0x8df92f66	drm_display_helper
memcmp	0x449ad0a7	0x449ad0a7	cfg80211;qca_cld3_kiwi_v2
memcpy	0x4829a47e	0x4829a47e	abc_hub;adsp_factory_module;adsp_loader_dlkm;adsp_sleepmon;audio_pkt_dlkm;bam_dma;btpower;camera;cdsprm;cfg80211;cl_dsp;cl_dsp_debugfs;cnss2;cnss_plat_ipc_qmi_svc;cnss_utils;coresight;coresight_stm;coresight_tmc;cpucp_log;cs_dsp;dev_ril_bridge;drm_display_helper;dropdump;dwc3_msm;flicker_sensor;frpc_adsprpc;glink_pkt;gsim;hdcp_qseecom_dlkm;hdmi_dlkm;i3c_master_msm_geni;input_booster_lkm;input_cs40l26_i2c;ipam;ipclite;kperfmon;lpass_cdc_dlkm;lpass_cdc_rx_macro_dlkm;lpass_cdc_va_macro_dlkm;lpass_cdc_wsa2_macro_dlkm;lpass_cdc_wsa_macro_dlkm;lt9611uxc;mac80211;machine_dlkm;memlat;mfd_max77705;mfd_max77775;mhi;mhi_dev_satellite;msm_drm;msm_eva;msm_gpi;msm_hw_fence;msm_kgsl;msm_lmh_dcvs;msm_mmrm;msm_sysstats;msm_video;nfc_nxp_sec;nu1668_charger;pci_msm_drv;pdic_max77705;pdic_max77775;pdic_notifier_module;pinctrl_lpi_dlkm;pinctrl_spmi_gpio;pinctrl_spmi_mpp;q6_notifier_dlkm;qca_cld3_kiwi_v2;qcedev_mod_dlkm;qcom_glink;qcom_glink_smem;qcom_glink_spss;qcom_ramdump;qcom_stats;qcrypto_msm_dlkm;qfprom_sys;qmi_helpers;qseecom_dlkm;radio_i2c_rtc6226_qca;rmnet_core;rmnet_ctl;rmnet_shs;rmnet_wlan;sec_battery;sec_common_fn;sec_pon_alarm;sec_qc_user_reset;sec_thermistor;sg;slim_qcom_ngd_ctrl;smcinvoke_dlkm;smp2p;smsc95xx;snd_soc_cirrus_amp;snd_soc_cs35l43_i2c;snd_soc_cs35l45_i2c;snd_soc_hdmi_codec;snvm;spcom;sps_drv;stm_ts_spi;stmvl53l8;swr_dlkm;swr_dmic_dlkm;synaptics_ts_spi;synx_driver;sysmon_subsystem_stats;usb_f_cdev;usb_f_gsi;usb_f_ss_acm;usb_f_ss_mon_gadget;usb_notify_layer;uwb;wez02;wsa883x_dlkm;wsa884x_dlkm
memdup_user	0x5dc263fd	0x5dc263fd	audio_pkt_dlkm;camera;ipam
memmove	0x5a9f1d63	0x5a9f1d63	cnss2;frpc_adsprpc;mac80211;qca_cld3_kiwi_v2;radio_i2c_rtc6226_qca
memory_read_from_buffer	0x65e0d6d7	0x65e0d6d7	qcom_ramdump
memparse	0x27864d57	0x27864d57	msm_drm
mempool_alloc	0xc3762aec	0xc3762aec	cnss_prealloc
mempool_alloc_slab	0xc972449f	0xc972449f	cnss_prealloc
mempool_create	0x1953c958	0x1953c958	cnss_prealloc
mempool_destroy	0x9034a696	0x9034a696	cnss_prealloc
mempool_free	0xa897e3e7	0xa897e3e7	cnss_prealloc
mempool_free_slab	0x8a99a016	0x8a99a016	cnss_prealloc
memremap	0x4d924f20	0x4d924f20	dwc3_msm;ipam;msm_drm;msm_eva;msm_kgsl;msm_video
memremap_pages	0x393ba798	0xc220a5c5	ubwcp
memset	0xdcb764ad	0xdcb764ad	adsp_factory_module;adsp_sleepmon;blk_sec_stats;camera;cdsprm;cfg80211;cnss2;cnss_nl;coresight_cti;coresight_tmc;coresight_tmc_sec;coresight_tpdm;cpucp_log;dev_ril_bridge;dmesg_dumper;drm_display_helper;dropdump;dwc3_msm;fingerprint;flicker_sensor;frpc_adsprpc;glink_pkt;gsim;hdm;input_cs40l26_i2c;ipam;ipclite;kperfmon;llcc_qcom;lpass_cdc_rx_macro_dlkm;mac80211;max77705_charger;max77775_charger;mhi;mhi_dev_uci;msm_drm;msm_eva;msm_geni_serial;msm_gpi;msm_kgsl;msm_performance;msm_sysstats;msm_video;nfc_nxp_sec;nu1668_charger;pca9481_charger;pci_msm_drv;pdic_max77705;pdic_max77775;pdic_notifier_module;qca_cld3_kiwi_v2;qce50_dlkm;qcedev_mod_dlkm;qcom_glink;qcom_iommu_debug;qcom_q6v5_pas;qcom_ramdump;qcom_stats;qcrypto_msm_dlkm;qseecom_dlkm;qti_qmi_sensor_v2;qti_qmi_ss_cdev;radio_i2c_rtc6226_qca;rdbg;rmnet_core;rmnet_shs;rproc_qcom_common;sec_abc_detect_conn;sec_arm64_fsimd_debug;sec_battery;sec_common_fn;sec_pon_alarm;sec_qc_hw_param;sec_qc_user_reset;sec_rdx_bootdev;sec_vibrator_inputff_module;sg;smcinvoke_dlkm;smp2p;snd_soc_cs35l43_i2c;snd_soc_cs40l26;snd_soc_wm_adsp;snd_usb_audio_qmi;snvm;spcom;spi_msm_geni;sps_drv;spss_utils;ssg;stm_core;stm_ts_spi;stmvl53l8;swr_ctrl_dlkm;synaptics_ts_spi;sync_fence;synx_driver;sysmon_subsystem_stats;tz_log_dlkm;ubwcp;usb_f_ccid;usb_f_cdev;usb_f_conn_gadget;usb_f_gsi;usb_notify_layer;uwb;wcd938x_slave_dlkm;wcd939x_slave_dlkm;wez02;wsa883x_dlkm;wsa884x_dlkm
memstart_addr	0x9688de8b	0x9688de8b	camera;cnss2;coresight_tmc_sec;dropdump;hdm;ipam;mhi_dev_satellite;msm_drm;msm_eva;msm_kgsl;msm_video;qca_cld3_kiwi_v2;qce50_dlkm;qcom_iommu_debug;qseecom_dlkm;rmnet_core;sec_qc_smem;sec_rdx_bootdev;smcinvoke_dlkm;snd_usb_audio_qmi;sps_drv;ubwcp
memunmap	0x9e9fdd9d	0x9e9fdd9d	dwc3_msm;ipam;msm_drm;msm_eva;msm_kgsl;msm_video
memunmap_pages	0xf46b2956	0x3d6f6474	ubwcp
mfd_add_devices	0x931b389a	0xa16bda17	mfd_max77705;mfd_max77775;mfd_s2mpb02
mfd_remove_devices	0x7048bb52	0x013e7717	mfd_max77705;mfd_max77775;mfd_s2mpb02
mii_check_media	0x0b839173	0xe9c7704b	smsc75xx
mii_ethtool_gset	0xc42b22b3	0x6659cddc	smsc75xx
mii_nway_restart	0x82a00e5c	0xd2e35b5b	smsc75xx
mipi_dsi_attach	0xbedc46e9	0xbedc46e9	lt9611uxc
mipi_dsi_create_packet	0x23daa989	0x23daa989	msm_drm
mipi_dsi_dcs_set_tear_off	0x43404a64	0x43404a64	msm_drm
mipi_dsi_detach	0xbc909894	0xbc909894	lt9611uxc
mipi_dsi_device_register_full	0x0048ac20	0x0048ac20	lt9611uxc
mipi_dsi_device_unregister	0x9123d93b	0x9123d93b	lt9611uxc
mipi_dsi_host_register	0x981c3d5b	0x981c3d5b	msm_drm
mipi_dsi_host_unregister	0xe5a66718	0xe5a66718	msm_drm
misc_deregister	0x94a9d12b	0x94a9d12b	coresight_tmc;nfc_nxp_sec;pdic_max77705;pdic_notifier_module;sec_battery;sec_pon_alarm;snvm;snvm_plat;stmvl53l8;usb_f_conn_gadget;usb_f_ss_mon_gadget;uwb
misc_register	0x06987aeb	0x06987aeb	coresight_tmc;dev_ril_bridge;msm_drm;nfc_nxp_sec;pdic_max77705;pdic_notifier_module;sec_battery;sec_common_fn;sec_pon_alarm;snvm;snvm_plat;stm_ts_spi;stmvl53l8;usb_f_conn_gadget;usb_f_ss_mon_gadget;uwb
mmc_execute_tuning	0x6336a0ec	0x48b55253	sdhci_msm_sec
mmc_get_card	0x2fe2045b	0x058fde3d	sdhci_msm_sec
mmc_get_ext_csd	0x64fa7b19	0x64fa7b19	sdhci_msm_sec
mmc_gpio_get_cd	0x84483808	0x84483808	sdhci_msm_sec
mmc_gpio_set_cd_wake	0xec2dc402	0xec2dc402	sdhci_msm_sec
mmc_of_parse	0x8f1f9ba9	0x8f1f9ba9	sdhci_msm_sec
mmc_prepare_busy_cmd	0xe3b97658	0xe3b97658	sdhci_msm_sec
mmc_put_card	0xeb745592	0xc1198ff4	sdhci_msm_sec
mmc_regulator_get_supply	0x05a87fee	0x6875beaf	sdhci_msm_sec
mmc_regulator_set_ocr	0xec5037d6	0x30342c71	sdhci_msm_sec
mmc_regulator_set_vqmmc	0x4fc8f305	0xfcb8e4d8	sdhci_msm_sec
mmc_request_done	0xd4221026	0x6a46aac7	sdhci_msm_sec
mmc_retune_hold	0x2cc252d0	0x2cc252d0	sdhci_msm_sec
mmc_retune_release	0xa5165206	0xa5165206	sdhci_msm_sec
mmc_select_card	0x6913dde6	0x6913dde6	sdhci_msm_sec
mmc_send_tuning	0xada47b9f	0xada47b9f	sdhci_msm_sec
mmc_set_bus_mode	0x515b4b8f	0x643541e5	sdhci_msm_sec
mmc_set_bus_width	0x5cba9f2e	0x69d49544	sdhci_msm_sec
mmc_set_clock	0x97593211	0xa237387b	sdhci_msm_sec
mmc_set_timing	0xdfcf499d	0xeaa143f7	sdhci_msm_sec
mmc_wait_for_cmd	0x2a768417	0xd69defcb	sdhci_msm_sec
mod_delayed_work_on	0xc4f47221	0xc4f47221	cfg80211;msm_lmh_dcvs;msm_video
mod_timer	0x72cd0f7f	0x72cd0f7f	adsp_sleepmon;blk_sec_wb;camera;cfg80211;cnss2;fingerprint;input_cs40l26_i2c;mac80211;msm_kgsl;nfc_nxp_sec;pdr_interface;qca_cld3_kiwi_v2;qce50_dlkm;qcom_q6v5_pas;qcom_sysmon;qcrypto_msm_dlkm;qseecom_dlkm;rmnet_aps;rmnet_core;rproc_qcom_common;synx_driver;usb_f_gsi;wcd939x_dlkm
module_layout	0xea759d7f	0xea759d7f	abc_hub;adsp_factory_module;adsp_loader_dlkm;adsp_sleepmon;at803x;audio_pkt_dlkm;audio_prm_dlkm;audpkt_ion_dlkm;bam_dma;bcl_soc;bhs_irq_controller;blk_sec_common;blk_sec_stats;blk_sec_wb;boot_stats;bt_fm_slim;btpower;bwmon;bwprof;c1dcvs_scmi_v2;camcc_volcano;camera;cdsp_loader;cdsprm;cfg80211;cl_dsp;cl_dsp_debugfs;cnss2;cnss_nl;cnss_plat_ipc_qmi_svc;cnss_prealloc;cnss_utils;common_muic;core_hang_detect;coresight;coresight_csr;coresight_cti;coresight_dummy;coresight_funnel;coresight_hwevent;coresight_remote_etm;coresight_replicator;coresight_stm;coresight_tgu;coresight_tmc;coresight_tmc_sec;coresight_tpda;coresight_tpdm;coresight_trace_noc;cpu_voltage_cooling;cpucp_log;cpufreq_limit;cpufreq_stats_scmi_v2;crc_itu_t;cs_dsp;ddr_cdev;debugcc_cliffs;debugcc_pineapple;debugcc_volcano;delayed_sack;dev_ril_bridge;dmesg_dumper;drm_display_helper;drm_dp_aux_bus;dropdump;dwc3_msm;dynpf_scmi;ehset;eud;f_fs_ipc_log;fingerprint;fingerprint_sysfs;flicker_sensor;flicker_test;frpc_adsprpc;gh_ctrl;gh_irq_lend;gh_panic_notifier;gh_rm_booster;gh_tlmm_vm_mem_access;glink_pkt;glink_probe;gpr_dlkm;gpu_dump_skip_cdev;gpucc_cliffs;gpucc_volcano;gsim;hall_ic;hall_ic_notifier;hdcp_qseecom_dlkm;hdm;hdmi_dlkm;health_monitor;heap_mem_ext_v01;hung_task_enh;hvc_gunyah;hwmon;i2c_msm_geni;i3c_master_msm_geni;if_cb_manager;input_booster_lkm;input_cs40l26_i2c;ipam;ipanetm;ipclite;ipclite_test;kperfmon;lcd;leds_qpnp_vibrator_ldo;leds_qti_flash;leds_qti_tri_led;leds_s2mpb02;llcc_perfmon;llcc_qcom;lpass_cdc_dlkm;lpass_cdc_rx_macro_dlkm;lpass_cdc_tx_macro_dlkm;lpass_cdc_va_macro_dlkm;lpass_cdc_wsa2_macro_dlkm;lpass_cdc_wsa_macro_dlkm;lt9611uxc;lvstest;mac80211;machine_dlkm;max31760_fan;max77705_charger;max77705_fuelgauge;max77775_charger;max77775_fuelgauge;mbhc_dlkm;mem_hooks;memlat;mfd_max77705;mfd_max77775;mfd_s2mpb02;mhi;mhi_dev_satellite;mhi_dev_uci;mpam;msm_drm;msm_eva;msm_ext_display;msm_geni_serial;msm_gpi;msm_hw_fence;msm_kgsl;msm_lmh_dcvs;msm_memshare;msm_mmrm;msm_performance;msm_sharedmem;msm_show_epoch;msm_show_resume_irq;msm_sysstats;msm_video;nb7vpq904m;nfc_nxp_sec;nu1668_charger;panel_event_notifier;pca9481_charger;pci_msm_drv;pcie_pdc;pdic_max77705;pdic_max77775;pdic_notifier_module;pdr_interface;phy_generic;phy_msm_snps_eusb2;phy_msm_ssusb_qmp;phy_qcom_emu;phy_qcom_ufs_qmp_v4;pinctrl_lpi_dlkm;pinctrl_spmi_gpio;pinctrl_spmi_mpp;pm8941_pwrkey;pmic_class;pmic_pon_log;pwm_qti_lpg;q6_dlkm;q6_notifier_dlkm;q6_pdr_dlkm;qca_cld3_kiwi_v2;qce50_dlkm;qcedev_mod_dlkm;qcom_cpufreq_hw_debug;qcom_cpuss_sleep_stats;qcom_edac;qcom_glink;qcom_glink_smem;qcom_glink_spss;qcom_iommu_debug;qcom_lpm;qcom_pil_info;qcom_pm8008_regulator;qcom_pon;qcom_q6v5;qcom_q6v5_pas;qcom_ramdump;qcom_smd;qcom_spmi_adc5_gen3;qcom_spmi_temp_alarm;qcom_spmi_wled;qcom_spss;qcom_stats;qcom_sysmon;qcom_vadc_common;qcrypto_msm_dlkm;qfprom_sys;qfs4008_spidev;qmi_helpers;qpnp_amoled_regulator;qpnp_lcdb_regulator;qrng_dlkm;qrtr_mhi;qrtr_smd;qsee_ipc_irq_bridge;qseecom_dlkm;qseecom_proxy;qti_amoled_ecm;qti_cpufreq_cdev;qti_devfreq_cdev;qti_fixed_regulator;qti_ocp_notifier;qti_qmi_cdev;qti_qmi_sensor_v2;qti_qmi_ss_cdev;qti_thermal_vendor_hooks;qti_userspace_cdev;radio_i2c_rtc6226_qca;rdbg;reboot_mode;redriver;repeater;repeater_i2c_eusb2;rmnet_aps;rmnet_core;rmnet_ctl;rmnet_mem;rmnet_offload;rmnet_perf;rmnet_perf_tether;rmnet_sch;rmnet_shs;rmnet_wlan;rproc_qcom_common;s2dos05_regulator;s2dos07;s2mpb02_regulator;s2mpb03;sb_core;sb_wireless;sdhci_msm_sec;sdp;sec_abc_detect_conn;sec_ap_pmic;sec_arm64_debug;sec_arm64_fsimd_debug;sec_audio_sysfs;sec_battery;sec_common_fn;sec_direct_charger;sec_input_notifier;sec_panel_notifier_v2;sec_pd;sec_pon_alarm;sec_qc_hw_param;sec_qc_qcom_wdt_core;sec_qc_smem;sec_qc_soc_id;sec_qc_user_reset;sec_rdx_bootdev;sec_reloc_gpio;sec_switch_class;sec_thermistor;sec_vibrator_inputff_module;sensors_core;sg;slim_qcom_ngd_ctrl;slimbus;smcinvoke_dlkm;smmu_proxy_dlkm;smp2p;smp2p_sleepstate;smsc;smsc75xx;smsc95xx;snd_debug_proc;snd_event_dlkm;snd_soc_cirrus_amp;snd_soc_cs35l43_i2c;snd_soc_cs35l45_i2c;snd_soc_cs40l26;snd_soc_hdmi_codec;snd_soc_wm_adsp;snd_usb_audio_qmi;snvm;snvm_plat;spcom;spf_core_dlkm;spi_msm_geni;spmi_pmic_arb_debug;sps_drv;spss_utils;ssg;stm_console;stm_core;stm_ftrace;stm_heartbeat;stm_p_ost;stm_ts_spi;stmvl53l8;stub_dlkm;swr_ctrl_dlkm;swr_dlkm;swr_dmic_dlkm;swr_haptics_dlkm;synaptics_ts_spi;sync_fence;synx_driver;sys_pm_vx;sysmon_subsystem_stats;thermal_config;tz_log_dlkm;ubwcp;usb_f_ccid;usb_f_cdev;usb_f_conn_gadget;usb_f_gsi;usb_f_qdss;usb_f_ss_acm;usb_f_ss_mon_gadget;usb_notifier;usb_notify_layer;usb_typec_manager;usb_vendor_receiver;uwb;vbus_notifier;vibrator_vib_info;videocc_volcano;wcd938x_dlkm;wcd938x_slave_dlkm;wcd939x_dlkm;wcd939x_slave_dlkm;wcd9xxx_dlkm;wcd_core_dlkm;wcd_usbss_i2c;wez02;wlan_firmware_service;wonder;wsa883x_dlkm;wsa884x_dlkm
module_put	0x28f42c1d	0xc6d66fb1	coresight;repeater;rmnet_core;sg;stm_core
msi_get_virq	0xd95989cd	0xd95989cd	gsim
